SEO Backlink Specialist,https://www.rozee.pk/white-hat-tech-seo-backlink-specialist-rawalpindi-jobs-1559772?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559772&utm_campaign=ROZEE.PK_job_search,White Hat Tech,//www.rozee.pk/company/white-hat-tech,Rawalpindi,"PKR. 25,000 - 40,000/Month",5 views,Posted 3 hours ago,Null,"SEO On Page,Search Engine Ranking,SEMRUSH",Information Technology,Search Engine Optimization (SEO),1 Post,First Shift (Day),Full Time/Permanent,Rawalpindi,No Preference,Intermediate/A-Level,Entry Level,N/A,"Jan 25, 2025","Dec 26, 2024"
Figma Designer,https://www.rozee.pk/white-hat-tech-figma-designer-rawalpindi-jobs-1559762?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559762&utm_campaign=ROZEE.PK_job_search,White Hat Tech,//www.rozee.pk/company/white-hat-tech,Rawalpindi,"PKR. 25,000 - 40,000/Month",8 views,Posted 3 hours ago,Null,"Wireframing and Prototyping,Visual Design Skills,UI Design",Information Technology,Creative Design,1 Post,First Shift (Day),Full Time/Permanent,Rawalpindi,Male,Intermediate/A-Level,Entry Level,N/A,"Jan 25, 2025","Dec 26, 2024"
SEO / Content Writer,https://www.rozee.pk/all-star-technologies-seo-content-writer-rawalpindi-jobs-1560170?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1560170&utm_campaign=ROZEE.PK_job_search,All Star Technologies,//www.rozee.pk/company/all-star-technologies1,Rawalpindi,"PKR. 50,000 - 100,000/Month",19 views,Posted 3 hours ago,Null,"Content Writing Skills,Content Blogging,Technical Content Production,SEO Engine Ranking",Information Technology,Writer,2 Posts,First Shift (Day),Full Time/Permanent,Rawalpindi,No Preference,Bachelors,Experienced Professional,N/A,"Jan 21, 2025","Dec 26, 2024"
Marketplace Specialist,https://www.rozee.pk/caprican-homeware-solutions-marketplace-specialist-islamabad-karachi-lahore-peshawar-quetta-rawalpindi-jobs-1559948?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559948&utm_campaign=ROZEE.PK_job_search,Caprican Homeware Solutions,//www.rozee.pk/company/caprican-homeware-solutions,Multiple Cities,"PKR. 60,000 - 100,000/Month",131 views,Posted 6 hours ago,Null,"Marketplace Handling,eBay Sales,Amazon FBA Knowledge,Amazon Operations Management,Marketing Strategies",E-Commerce / E- Business,Marketing,4 Posts,First Shift (Day),Full Time/Permanent,"Islamabad, Karachi, Lahore, Peshawar, Quetta, Rawalpindi",No Preference,Short Course,Entry Level,Fresh,"Jan 03, 2025","Dec 26, 2024"
Rigger,https://www.rozee.pk/al-hadi-placement-services-rigger-islamabad-faisalabad-lahore-rawalpindi-abbottabad-attock-muzaffarabad-jobs-1560008?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1560008&utm_campaign=ROZEE.PK_job_search,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,"PKR. 150,000 - 250,000/Month",109 views,Posted 6 hours ago,Null,"Coordination Skills,Communication Skills,Commercial Driving",Recruitment / Employment Firms,Architects & Construction,30 Posts,First Shift (Day),Contract,"Islamabad, Faisalabad, Lahore, Rawalpindi, Abbottabad, Attock, Muzaffarabad",No Preference,Certification,Experienced Professional,5 Years,"Jan 27, 2025","Dec 26, 2024"
Franchise Consultant,https://www.rozee.pk/remax-pakistan-franchise-consultant-islamabad-hyderabad-karachi-mardan-quetta-rawalpindi-fr-peshawar-kohat-panjgur-jobs-1558908?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1558908&utm_campaign=ROZEE.PK_job_search,REMAX Pakistan,//www.rozee.pk/company/remax-pakistan,Multiple Cities,N/A,163 views,Posted 3 hours ago,Null,"Communication Skills,Presentation Skills,Community Engagement,Negotiation Skills",Real Estate/Property,Sales & Business Development,15 Posts,First Shift (Day),Full Time/Permanent,"Islamabad, Hyderabad, Karachi, Mardan, Quetta, Rawalpindi, FR Peshawar / Kohat, Panjgur",No Preference,Intermediate/A-Level,Entry Level,N/A,"Jan 27, 2025","Dec 26, 2024"
Spray Painter - Sand Blast,https://www.rozee.pk/al-hadi-placement-services-spray-painter-sand-blast-islamabad-faisalabad-peshawar-rawalpindi-abbottabad-attock-taxila-jobs-1559992?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559992&utm_campaign=ROZEE.PK_job_search,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,N/A,60 views,Posted 7 hours ago,Null,"Spray Painting,Cleanse Dust,Blasting Equipment",Recruitment / Employment Firms,Maintenance/Repair,20 Posts,First Shift (Day),Contract,"Islamabad, Faisalabad, Peshawar, Rawalpindi, Abbottabad, Attock, Taxila",Male,Intermediate/A-Level,Experienced Professional,4 Years,"Jan 27, 2025","Dec 26, 2024"
Lamination Machine Operator,https://www.rozee.pk/al-hadi-placement-services-laminator-islamabad-faisalabad-lahore-rawalpindi-abbottabad-attock-muzaffarabad-taxila-jobs-1560002?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1560002&utm_campaign=ROZEE.PK_job_search,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,"PKR. 150,000 - 250,000/Month",91 views,Posted 7 hours ago,Null,"Wood Bonding,Operating Laminating Machines,Laminate Flooring",Recruitment / Employment Firms,Maintenance/Repair,18 Posts,First Shift (Day),Contract,"Islamabad, Faisalabad, Lahore, Rawalpindi, Abbottabad, Attock, Muzaffarabad, Taxila",Male,Diploma,Experienced Professional,4 Years,"Jan 27, 2025","Dec 26, 2024"
Safety Officer,https://www.rozee.pk/al-hadi-placement-services-safety-officer-islamabad-rawalpindi-abbottabad-attock-swabi-taxila-jobs-1560034?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1560034&utm_campaign=ROZEE.PK_job_search,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,N/A,114 views,Posted 7 hours ago,Null,"Safety Practices,Safety Counseling,Safety Administration",Recruitment / Employment Firms,Safety & Environment,26 Posts,First Shift (Day),Contract,"Islamabad, Rawalpindi, Abbottabad, Attock, Swabi, Taxila",No Preference,Bachelors,Experienced Professional,7 Years,"Jan 27, 2025","Dec 26, 2024"
Human Resource Specialist,https://www.rozee.pk/vox-tech-human-resource-specialist-rawalpindi-jobs-1559962?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559962&utm_campaign=ROZEE.PK_job_search,Vox Tech,//www.rozee.pk/company/vox-tech,Rawalpindi,"PKR. 30,000 - 40,000/Month",19 views,Posted 8 hours ago,Null,"Organizational Skills,Multiple Tasks,Recruitment Skills,Fluent in English",Call Center,Human Resources,1 Post,First Shift (Day),Full Time/Permanent,Rawalpindi,Female,Bachelors,Entry Level,Less than 1 Year,"Jan 27, 2025","Dec 26, 2024"
Steel / Pipe Fitter,https://www.rozee.pk/al-hadi-placement-services-steel-pipe-fitter-islamabad-faisalabad-peshawar-rawalpindi-abbottabad-attock-swabi-taxila-jobs-1559888?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559888&utm_campaign=ROZEE.PK_job_search,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,N/A,55 views,Posted 7 hours ago,Null,"Steel Structures Knowledge,Pipes Maintenance,Installing Skills",Recruitment / Employment Firms,Maintenance/Repair,20 Posts,First Shift (Day),Contract,"Islamabad, Faisalabad, Peshawar, Rawalpindi, Abbottabad, Attock, Swabi, Taxila",Male,Diploma,Experienced Professional,5 Years,"Jan 26, 2025","Dec 26, 2024"
Quality Control Executive -  Painting,https://www.rozee.pk/al-hadi-placement-services-quality-control-executive-painting-islamabad-lahore-rawalpindi-abbottabad-attock-swabi-jobs-1559902?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559902&utm_campaign=ROZEE.PK_job_search,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,N/A,76 views,Posted 7 hours ago,Null,"Coating Procedures,Inspection Activities,Communication Skills",Recruitment / Employment Firms,Quality Control,20 Posts,First Shift (Day),Contract,"Islamabad, Lahore, Rawalpindi, Abbottabad, Attock, Swabi",Male,Bachelors,Experienced Professional,4 Years,"Jan 26, 2025","Dec 26, 2024"
Virtual Assistant - Amazon PL,https://www.rozee.pk/the-assistrix-virtual-assistant-amazon-pl-islamabad-faisalabad-karachi-lahore-rawalpindi-jobs-1559778?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559778&utm_campaign=ROZEE.PK_job_search,The Assistrix,//www.rozee.pk/company/the-assistrix,Multiple Cities,"PKR. 20,000 - 30,000/Month",115 views,Posted 20 hours ago,Null,"Keyword Research Skills,SEO,Communication Skills,Digital Marketing Analysis",E-Commerce / E- Business,Sales & Business Development,1 Post,Rotating,Full Time/Permanent,"Islamabad, Faisalabad, Karachi, Lahore, Rawalpindi",No Preference,Diploma,Entry Level,Less than 1 Year,"Jan 25, 2025","Dec 25, 2024"
Virtual Assistant - Amazon Wholesale,https://www.rozee.pk/the-assistrix-virtual-assistant-amazon-wholesale-islamabad-faisalabad-karachi-lahore-rawalpindi-jobs-1559774?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559774&utm_campaign=ROZEE.PK_job_search,The Assistrix,//www.rozee.pk/company/the-assistrix,Multiple Cities,"PKR. 20,000 - 30,000/Month",207 views,Posted 20 hours ago,Null,"Amazon FBA Knowledge,Product Hunting,Amazon Listing Creation,Competitor Analysis",E-Commerce / E- Business,Sales & Business Development,1 Post,Rotating,Full Time/Permanent,"Islamabad, Faisalabad, Karachi, Lahore, Rawalpindi",No Preference,Short Course,Entry Level,Less than 1 Year,"Jan 25, 2025","Dec 25, 2024"
Sales / Marketing Specialist,https://www.rozee.pk/astramd-sales-marketing-specialist-islamabad-karachi-lahore-peshawar-rawalpindi-abbottabad-jobs-1551828?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1551828&utm_campaign=ROZEE.PK_job_search,Astra MD,//www.rozee.pk/company/astra-md,Multiple Cities,"PKR. 70,000 - 125,000/Month",687 views,"Posted Dec 02, 2024",Null,"Negotiation Skills,Time Management Skills,Telemarketing  Skills,Fluent in English,Presentation Skills,Communication Skills,Digital Marketing Insight,CRM Tools",Information Technology,Marketing,2 Posts,First Shift (Day),Full Time/Permanent,"Islamabad, Karachi, Lahore, Peshawar, Rawalpindi, Abbottabad",No Preference,Bachelors,Experienced Professional,2 Years,"Jan 02, 2025","Dec 02, 2024"
Crane Operator,https://www.rozee.pk/al-hadi-placement-services-crane-operator-islamabad-peshawar-rawalpindi-abbottabad-attock-swabi-taxila-jobs-1559880?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559880&utm_campaign=ROZEE.PK_job_search,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,"PKR. 100,000 - 250,000/Month",139 views,Posted Yesterday,Null,"Load Testing,Crane Operations,Overhead Cranes",Recruitment / Employment Firms,Operations,18 Posts,First Shift (Day),Contract,"Islamabad, Peshawar, Rawalpindi, Abbottabad, Attock, Swabi, Taxila",Male,Diploma,Experienced Professional,3 Years,"Jan 26, 2025","Dec 25, 2024"
Accountant,https://www.rozee.pk/al-hadi-placement-services-accountant-islamabad-lahore-rawalpindi-abbottabad-attock-kohat-swabi-jobs-1559884?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559884&utm_campaign=ROZEE.PK_job_search,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,"PKR. 200,000 - 350,000/Month",451 views,Posted 21 hours ago,Null,"Financial Risk Management,Financial Accounting,Financial Service Management",Recruitment / Employment Firms,"Accounts, Finance & Financial Services",15 Posts,First Shift (Day),Contract,"Islamabad, Lahore, Rawalpindi, Abbottabad, Attock, Kohat, Swabi",Male,Bachelors,Experienced Professional,7 Years,"Jan 26, 2025","Dec 25, 2024"
Land Surveyor,https://www.rozee.pk/al-hadi-placement-services-land-surveyor-islamabad-faisalabad-peshawar-rawalpindi-abbottabad-attock-taxila-jobs-1559898?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559898&utm_campaign=ROZEE.PK_job_search,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,"PKR. 200,000 - 350,000/Month",130 views,Posted 20 hours ago,Null,"Digital Mapping,Problem Solving Skills,Mathematical Skills",Recruitment / Employment Firms,Engineering,19 Posts,First Shift (Day),Contract,"Islamabad, Faisalabad, Peshawar, Rawalpindi, Abbottabad, Attock, Taxila",Male,Bachelors,Experienced Professional,4 Years,"Jan 26, 2025","Dec 25, 2024"
QA Engineer,https://www.rozee.pk/al-hadi-placement-services-qa-engineer-islamabad-faisalabad-lahore-peshawar-rawalpindi-abbottabad-attock-jobs-1559876?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559876&utm_campaign=ROZEE.PK_job_search,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,N/A,89 views,Posted Yesterday,Null,"Load Testing,Communication Skills,Manufacturing Software",Recruitment / Employment Firms,Quality Assurance (QA),15 Posts,First Shift (Day),Contract,"Islamabad, Faisalabad, Lahore, Peshawar, Rawalpindi, Abbottabad, Attock",Male,Bachelors,Experienced Professional,3 Years,"Jan 26, 2025","Dec 25, 2024"
Heat Treatment Technician,https://www.rozee.pk/al-hadi-placement-services-heat-treatment-technician-islamabad-lahore-peshawar-rawalpindi-abbottabad-attock-swabi-taxila-jobs-1559878?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559878&utm_campaign=ROZEE.PK_job_search,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,N/A,102 views,Posted Yesterday,Null,"Coordination Skills,Load Equipment,Communication Skills",Recruitment / Employment Firms,Industrial Production,15 Posts,First Shift (Day),Contract,"Islamabad, Lahore, Peshawar, Rawalpindi, Abbottabad, Attock, Swabi, Taxila",Male,Intermediate/A-Level,Experienced Professional,3 Years,"Jan 26, 2025","Dec 25, 2024"
Business Consultant,https://www.rozee.pk/royal-phonex-technology-business-consultant-islamabad-karachi-lahore-peshawar-quetta-rawalpindi-gilgit-kashmir-jobs-1559828?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559828&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Royal Phonex Technology,//www.rozee.pk/company/royal-phonex-technology,Multiple Cities,"PKR. 450,000 - 600,000/Month",330 views,Posted Yesterday,Null,"Business Development Consultancy,Business Analysis,Business Development Process",Information Technology,Sales & Business Development,6 Posts,First Shift (Day),Full Time/Permanent,"Islamabad, Karachi, Lahore, Peshawar, Quetta, Rawalpindi, Gilgit, Kashmir",No Preference,Bachelors,Experienced Professional,N/A,"Jan 26, 2025","Dec 25, 2024"
Logistics Management,https://www.rozee.pk/royal-phonex-technology-logistics-management-islamabad-karachi-lahore-mardan-peshawar-quetta-rawalpindi-lodhran-jobs-1559824?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559824&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Royal Phonex Technology,//www.rozee.pk/company/royal-phonex-technology,Multiple Cities,"PKR. 350,000 - 450,000/Month",776 views,Posted Yesterday,Null,"Business Decision Making,MS Excel,Logistics Management",Information Technology,Distribution & Logistics,5 Posts,First Shift (Day),Full Time/Permanent,"Islamabad, Karachi, Lahore, Mardan, Peshawar, Quetta, Rawalpindi, Lodhran",No Preference,Bachelors,Experienced Professional,N/A,"Jan 26, 2025","Dec 25, 2024"
Civil Engineer,https://www.rozee.pk/al-hadi-placement-services-civil-engineer-islamabad-faisalabad-rawalpindi-abbottabad-attock-swabi-taxila-jobs-1559874?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559874&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,"PKR. 200,000 - 350,000/Month",188 views,Posted Yesterday,Null,"Multiple Projects Handling,Analytical Skills,Software Design",Recruitment / Employment Firms,Engineering,10 Posts,First Shift (Day),Contract,"Islamabad, Faisalabad, Rawalpindi, Abbottabad, Attock, Swabi, Taxila",Male,Bachelors,Experienced Professional,3 Years,"Jan 26, 2025","Dec 25, 2024"
HR Manager,https://www.rozee.pk/mars-bpo-hr-manager-islamabad-rawalpindi-jobs-1559800?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559800&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,MARS BPO,//www.rozee.pk/company/mars-bpo1,Multiple Cities,N/A,190 views,Posted Yesterday,Null,"Employee Relations  Management,Employee Retention,Talent Acquisition",Call Center,Human Resources,1 Post,Third Shift (Night),Full Time/Permanent,"Islamabad, Rawalpindi",No Preference,Bachelors,Experienced Professional,5 Years,"Jan 25, 2025","Dec 25, 2024"
Assistant Sales Trainer,https://www.rozee.pk/mars-bpo-assistant-sales-trainer-islamabad-rawalpindi-jobs-1559794?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559794&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,MARS BPO,//www.rozee.pk/company/mars-bpo1,Multiple Cities,"PKR. 60,000 - 100,000/Month",100 views,Posted Yesterday,Null,"Supervision Skills,Sales Process Knowledge,Certified Trainer",Call Center,"Teachers/Education, Training & Development",10 Posts,Third Shift (Night),Full Time/Permanent,"Islamabad, Rawalpindi",No Preference,Matriculation/O-Level,Entry Level,Less than 1 Year,"Jan 25, 2025","Dec 25, 2024"
HR Coordinator,https://www.rozee.pk/mars-bpo-hr-coordinator-islamabad-rawalpindi-jobs-1559798?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559798&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,MARS BPO,//www.rozee.pk/company/mars-bpo1,Multiple Cities,"PKR. 40,000 - 50,000/Month",209 views,Posted Yesterday,Null,"Employee Relations  Management,Recruitment Management,360 Recruitment",Call Center,Human Resources,1 Post,Third Shift (Night),Full Time/Permanent,"Islamabad, Rawalpindi",No Preference,Bachelors,Entry Level,Fresh,"Jan 25, 2025","Dec 25, 2024"
Project Manager,https://www.rozee.pk/al-hadi-placement-services-project-manager-islamabad-faisalabad-rawalpindi-abbottabad-attock-swabi-taxila-kashmir-jobs-1559748?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559748&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,"PKR. 200,000 - 350,000/Month",431 views,Posted 2 days ago,Null,"Coordination of Projects,Project Plans Management,Communication Skills",Recruitment / Employment Firms,Project Management,28 Posts,First Shift (Day),Contract,"Islamabad, Faisalabad, Rawalpindi, Abbottabad, Attock, Swabi, Taxila, Kashmir",No Preference,Bachelors,Experienced Professional,4 Years,"Jan 25, 2025","Dec 24, 2024"
Management Trainee,https://www.rozee.pk/leading-petroleum-company-management-trainee-faisalabad-karachi-lahore-rawalpindi-jobs-1559618?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559618&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Leading Petroleum Company,//www.rozee.pk/company/leading-petroleum-company,Multiple Cities,N/A,848 views,Posted 2 days ago,Null,"Time Management,Interpersonal Skills,MS Excel",Mining / Petroleum,"Teachers/Education, Training & Development",18 Posts,First Shift (Day),Full Time/Permanent,"Faisalabad, Karachi, Lahore, Rawalpindi",No Preference,Masters,Entry Level,N/A,"Jan 11, 2025","Dec 24, 2024"
Customer Sales Agent / Closer,https://www.rozee.pk/mars-bpo-customer-sales-agent-closer-islamabad-rawalpindi-jobs-1559792?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559792&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,MARS BPO,//www.rozee.pk/company/mars-bpo1,Multiple Cities,"PKR. 80,000 - 100,000/Month",57 views,Posted Yesterday,Null,"Telemarketing Skills,Fluent in English,Communication Skills",Call Center,Telemarketing,10 Posts,Third Shift (Night),Full Time/Permanent,"Islamabad, Rawalpindi",No Preference,Matriculation/O-Level,Entry Level,N/A,"Jan 25, 2025","Dec 25, 2024"
Project Planning Engineer,https://www.rozee.pk/al-hadi-placement-services-project-planning-engineer-islamabad-lahore-rawalpindi-abbottabad-attock-swabi-taxila-kashmir-jobs-1559738?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559738&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,"PKR. 200,000 - 400,000/Month",140 views,Posted 2 days ago,Null,"Project Management,Technical Skills,Cost and Resource Management",Recruitment / Employment Firms,Engineering,27 Posts,First Shift (Day),Contract,"Islamabad, Lahore, Rawalpindi, Abbottabad, Attock, Swabi, Taxila, Kashmir",Male,Bachelors,Experienced Professional,4 Years,"Jan 25, 2025","Dec 24, 2024"
Site Supervisor,https://www.rozee.pk/al-hadi-placement-services-site-supervisor-islamabad-faisalabad-rawalpindi-abbottabad-attock-swabi-taxila-kashmir-jobs-1559742?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559742&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,"PKR. 150,000 - 300,000/Month",412 views,Posted 2 days ago,Null,"Supervision Skills,Site Administration,Reporting Abilities",Recruitment / Employment Firms,Architects & Construction,10 Posts,First Shift (Day),Contract,"Islamabad, Faisalabad, Rawalpindi, Abbottabad, Attock, Swabi, Taxila, Kashmir",No Preference,Intermediate/A-Level,Experienced Professional,4 Years,"Jan 25, 2025","Dec 24, 2024"
Google Ads Specialist,https://www.rozee.pk/white-hat-tech-google-ads-specialist-rawalpindi-jobs-1559728?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559728&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,White Hat Tech,//www.rozee.pk/company/white-hat-tech,Rawalpindi,"PKR. 19,000 - 35,000/Month",76 views,Posted 2 days ago,Null,"Google Analytics,Google Ads Words,Google Ads Planning",Information Technology,Advertising,1 Post,First Shift (Day),Full Time/Permanent,Rawalpindi,No Preference,Intermediate/A-Level,Experienced Professional,3 Years,"Jan 25, 2025","Dec 24, 2024"
Electrical Engineer,https://www.rozee.pk/al-hadi-placement-services-electrical-engineer-islamabad-lahore-rawalpindi-abbottabad-attock-swabi-taxila-kashmir-jobs-1559722?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559722&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,"PKR. 200,000 - 400,000/Month",215 views,Posted 2 days ago,Null,"Electrical Control,Troubleshooting,Risk Management",Recruitment / Employment Firms,Engineering,33 Posts,First Shift (Day),Contract,"Islamabad, Lahore, Rawalpindi, Abbottabad, Attock, Swabi, Taxila, Kashmir",No Preference,Bachelors,Experienced Professional,4 Years,"Jan 25, 2025","Dec 24, 2024"
Industrial Production Engineer,https://www.rozee.pk/al-hadi-placement-services-industrial-production-engineer-islamabad-lahore-rawalpindi-abbottabad-attock-swabi-taxila-kashmir-jobs-1559714?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559714&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,"PKR. 200,000 - 400,000/Month",129 views,Posted 2 days ago,Null,"Production Management,Communication Skills,Production Task Handling",Recruitment / Employment Firms,Industrial Production,30 Posts,First Shift (Day),Contract,"Islamabad, Lahore, Rawalpindi, Abbottabad, Attock, Swabi, Taxila, Kashmir",Male,Bachelors,Experienced Professional,4 Years,"Jan 25, 2025","Dec 24, 2024"
