SEO Backlink Specialist,https://www.rozee.pk/white-hat-tech-seo-backlink-specialist-rawalpindi-jobs-1559772?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559772&utm_campaign=ROZEE.PK_job_search,White Hat Tech,//www.rozee.pk/company/white-hat-tech,Rawalpindi,"PKR. 25,000 - 40,000/Month",5 views,Posted 3 hours ago,Null,"SEO On Page,Search Engine Ranking,SEMRUSH",Information Technology,Search Engine Optimization (SEO),1 Post,First Shift (Day),Full Time/Permanent,Rawalpindi,No Preference,Intermediate/A-Level,Entry Level,N/A,"Jan 25, 2025","Dec 26, 2024"
Structural Engineer,https://www.rozee.pk/al-hadi-placement-services-structural-engineer-islamabad-faisalabad-lahore-rawalpindi-abbottabad-attock-swabi-taxila-jobs-1559726?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559726&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,"PKR. 200,000 - 400,000/Month",103 views,Posted 2 days ago,Null,"Engineering Drawing,Structural Analysis,Structural Engineering",Recruitment / Employment Firms,Architects & Construction,33 Posts,First Shift (Day),Contract,"Islamabad, Faisalabad, Lahore, Rawalpindi, Abbottabad, Attock, Swabi, Taxila",No Preference,Bachelors,Experienced Professional,4 Years,"Jan 25, 2025","Dec 24, 2024"
Customer Support Representative,https://www.rozee.pk/professional-hrm-servies-customer-support-representative-rawalpindi-jobs-1559672?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559672&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Professional HRM Servies,//www.rozee.pk/company/professional-hrm-servies,Rawalpindi,"PKR. 30,000 - 35,000/Month",67 views,Posted 2 days ago,Null,"Active Listening,Communication Skills,Customer Handling",Services,Client Services & Customer Support,1 Post,First Shift (Day),Full Time/Permanent,Rawalpindi,No Preference,Bachelors,Entry Level,1 Year,"Jan 25, 2025","Dec 24, 2024"
General Manager,https://www.rozee.pk/horti-club-general-manager-islamabad-lahore-multan-rawalpindi-jobs-1559670?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559670&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Horti Club,//www.rozee.pk/company/horti-club,Multiple Cities,"PKR. 150,000 - 200,000/Month",408 views,Posted 2 days ago,Null,"Communication Skills,Relationship Management,Business Development Process",Services,Operations,1 Post,First Shift (Day),Full Time/Permanent,"Islamabad, Lahore, Multan, Rawalpindi",Male,Masters,Experienced Professional,4 Years (Business Administration and Marketing),"Jan 25, 2025","Dec 24, 2024"
Customer Service Representative,https://www.rozee.pk/professional-hrm-servies-customer-service-representative-rawalpindi-jobs-1559698?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559698&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Professional HRM Servies,//www.rozee.pk/company/professional-hrm-servies,Rawalpindi,"PKR. 30,000 - 35,000/Month",124 views,Posted 2 days ago,Null,"Communication Skills,Customer Support,Listening Skills",Services,Client Services & Customer Support,1 Post,First Shift (Day),Full Time/Permanent,Rawalpindi,No Preference,Bachelors,Entry Level,1 Year,"Jan 25, 2025","Dec 24, 2024"
Driver,https://www.rozee.pk/al-hadi-placement-services-driver-islamabad-peshawar-rawalpindi-abbottabad-attock-swabi-kashmir-jobs-1559652?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559652&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,"PKR. 850,000+/Month",316 views,Posted 2 days ago,Null,"Traffic Signs Knowledge,Fluent in English,Arabic Communication,GPS Device Knowledge,HTV Licensee",Recruitment / Employment Firms,Distribution & Logistics,10 Posts,First Shift (Day),Contract,"Islamabad, Peshawar, Rawalpindi, Abbottabad, Attock, Swabi, Kashmir",Male,Matriculation/O-Level,Experienced Professional,5 Years,"Jan 25, 2025","Dec 24, 2024"
Architect Engineer,https://www.rozee.pk/al-hadi-placement-services-architect-engineer-islamabad-faisalabad-gujranwala-lahore-rawalpindi-abbottabad-attock-swabi-jobs-1559666?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559666&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,"PKR. 200,000 - 400,000/Month",113 views,Posted 2 days ago,Null,"Construction Management,Architectural Operations,Software Architecture Command",Recruitment / Employment Firms,Architects & Construction,30 Posts,First Shift (Day),Contract,"Islamabad, Faisalabad, Gujranwala, Lahore, Rawalpindi, Abbottabad, Attock, Swabi",Male,Bachelors,Experienced Professional,4 Years (Preferred gulf experienced),"Jan 25, 2025","Dec 24, 2024"
SEO Backlink Specialist,https://www.rozee.pk/white-hat-tech-seo-backlink-specialist-rawalpindi-jobs-1559772?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559772&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,White Hat Tech,//www.rozee.pk/company/white-hat-tech,Rawalpindi,"PKR. 25,000 - 40,000/Month",6 views,Posted 3 hours ago,Null,"SEO On Page,Search Engine Ranking,SEMRUSH",Information Technology,Search Engine Optimization (SEO),1 Post,First Shift (Day),Full Time/Permanent,Rawalpindi,No Preference,Intermediate/A-Level,Entry Level,N/A,"Jan 25, 2025","Dec 26, 2024"
Figma Designer,https://www.rozee.pk/white-hat-tech-figma-designer-rawalpindi-jobs-1559762?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559762&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,White Hat Tech,//www.rozee.pk/company/white-hat-tech,Rawalpindi,"PKR. 25,000 - 40,000/Month",9 views,Posted 3 hours ago,Null,"Wireframing and Prototyping,Visual Design Skills,UI Design",Information Technology,Creative Design,1 Post,First Shift (Day),Full Time/Permanent,Rawalpindi,Male,Intermediate/A-Level,Entry Level,N/A,"Jan 25, 2025","Dec 26, 2024"
SEO / Content Writer,https://www.rozee.pk/all-star-technologies-seo-content-writer-rawalpindi-jobs-1560170?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1560170&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,All Star Technologies,//www.rozee.pk/company/all-star-technologies1,Rawalpindi,"PKR. 50,000 - 100,000/Month",20 views,Posted 3 hours ago,Null,"Content Writing Skills,Content Blogging,Technical Content Production,SEO Engine Ranking",Information Technology,Writer,2 Posts,First Shift (Day),Full Time/Permanent,Rawalpindi,No Preference,Bachelors,Experienced Professional,N/A,"Jan 21, 2025","Dec 26, 2024"
Marketplace Specialist,https://www.rozee.pk/caprican-homeware-solutions-marketplace-specialist-islamabad-karachi-lahore-peshawar-quetta-rawalpindi-jobs-1559948?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559948&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Caprican Homeware Solutions,//www.rozee.pk/company/caprican-homeware-solutions,Multiple Cities,"PKR. 60,000 - 100,000/Month",132 views,Posted 6 hours ago,Null,"Marketplace Handling,eBay Sales,Amazon FBA Knowledge,Amazon Operations Management,Marketing Strategies",E-Commerce / E- Business,Marketing,4 Posts,First Shift (Day),Full Time/Permanent,"Islamabad, Karachi, Lahore, Peshawar, Quetta, Rawalpindi",No Preference,Short Course,Entry Level,Fresh,"Jan 03, 2025","Dec 26, 2024"
Rigger,https://www.rozee.pk/al-hadi-placement-services-rigger-islamabad-faisalabad-lahore-rawalpindi-abbottabad-attock-muzaffarabad-jobs-1560008?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1560008&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,"PKR. 150,000 - 250,000/Month",112 views,Posted 6 hours ago,Null,"Coordination Skills,Communication Skills,Commercial Driving",Recruitment / Employment Firms,Architects & Construction,30 Posts,First Shift (Day),Contract,"Islamabad, Faisalabad, Lahore, Rawalpindi, Abbottabad, Attock, Muzaffarabad",No Preference,Certification,Experienced Professional,5 Years,"Jan 27, 2025","Dec 26, 2024"
Franchise Consultant,https://www.rozee.pk/remax-pakistan-franchise-consultant-islamabad-hyderabad-karachi-mardan-quetta-rawalpindi-fr-peshawar-kohat-panjgur-jobs-1558908?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1558908&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,REMAX Pakistan,//www.rozee.pk/company/remax-pakistan,Multiple Cities,N/A,164 views,Posted 3 hours ago,Null,"Communication Skills,Presentation Skills,Community Engagement,Negotiation Skills",Real Estate/Property,Sales & Business Development,15 Posts,First Shift (Day),Full Time/Permanent,"Islamabad, Hyderabad, Karachi, Mardan, Quetta, Rawalpindi, FR Peshawar / Kohat, Panjgur",No Preference,Intermediate/A-Level,Entry Level,N/A,"Jan 27, 2025","Dec 26, 2024"
Lamination Machine Operator,https://www.rozee.pk/al-hadi-placement-services-laminator-islamabad-faisalabad-lahore-rawalpindi-abbottabad-attock-muzaffarabad-taxila-jobs-1560002?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1560002&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,"PKR. 150,000 - 250,000/Month",94 views,Posted 7 hours ago,Null,"Wood Bonding,Operating Laminating Machines,Laminate Flooring",Recruitment / Employment Firms,Maintenance/Repair,18 Posts,First Shift (Day),Contract,"Islamabad, Faisalabad, Lahore, Rawalpindi, Abbottabad, Attock, Muzaffarabad, Taxila",Male,Diploma,Experienced Professional,4 Years,"Jan 27, 2025","Dec 26, 2024"
Spray Painter - Sand Blast,https://www.rozee.pk/al-hadi-placement-services-spray-painter-sand-blast-islamabad-faisalabad-peshawar-rawalpindi-abbottabad-attock-taxila-jobs-1559992?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559992&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,N/A,63 views,Posted 7 hours ago,Null,"Spray Painting,Cleanse Dust,Blasting Equipment",Recruitment / Employment Firms,Maintenance/Repair,20 Posts,First Shift (Day),Contract,"Islamabad, Faisalabad, Peshawar, Rawalpindi, Abbottabad, Attock, Taxila",Male,Intermediate/A-Level,Experienced Professional,4 Years,"Jan 27, 2025","Dec 26, 2024"
Safety Officer,https://www.rozee.pk/al-hadi-placement-services-safety-officer-islamabad-rawalpindi-abbottabad-attock-swabi-taxila-jobs-1560034?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1560034&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,N/A,115 views,Posted 7 hours ago,Null,"Safety Practices,Safety Counseling,Safety Administration",Recruitment / Employment Firms,Safety & Environment,26 Posts,First Shift (Day),Contract,"Islamabad, Rawalpindi, Abbottabad, Attock, Swabi, Taxila",No Preference,Bachelors,Experienced Professional,7 Years,"Jan 27, 2025","Dec 26, 2024"
Steel / Pipe Fitter,https://www.rozee.pk/al-hadi-placement-services-steel-pipe-fitter-islamabad-faisalabad-peshawar-rawalpindi-abbottabad-attock-swabi-taxila-jobs-1559888?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559888&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,N/A,57 views,Posted 7 hours ago,Null,"Steel Structures Knowledge,Pipes Maintenance,Installing Skills",Recruitment / Employment Firms,Maintenance/Repair,20 Posts,First Shift (Day),Contract,"Islamabad, Faisalabad, Peshawar, Rawalpindi, Abbottabad, Attock, Swabi, Taxila",Male,Diploma,Experienced Professional,5 Years,"Jan 26, 2025","Dec 26, 2024"
Human Resource Specialist,https://www.rozee.pk/vox-tech-human-resource-specialist-rawalpindi-jobs-1559962?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559962&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Vox Tech,//www.rozee.pk/company/vox-tech,Rawalpindi,"PKR. 30,000 - 40,000/Month",20 views,Posted 8 hours ago,Null,"Organizational Skills,Multiple Tasks,Recruitment Skills,Fluent in English",Call Center,Human Resources,1 Post,First Shift (Day),Full Time/Permanent,Rawalpindi,Female,Bachelors,Entry Level,Less than 1 Year,"Jan 27, 2025","Dec 26, 2024"
Quality Control Executive -  Painting,https://www.rozee.pk/al-hadi-placement-services-quality-control-executive-painting-islamabad-lahore-rawalpindi-abbottabad-attock-swabi-jobs-1559902?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559902&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,N/A,77 views,Posted 7 hours ago,Null,"Coating Procedures,Inspection Activities,Communication Skills",Recruitment / Employment Firms,Quality Control,20 Posts,First Shift (Day),Contract,"Islamabad, Lahore, Rawalpindi, Abbottabad, Attock, Swabi",Male,Bachelors,Experienced Professional,4 Years,"Jan 26, 2025","Dec 26, 2024"
Virtual Assistant - Amazon PL,https://www.rozee.pk/the-assistrix-virtual-assistant-amazon-pl-islamabad-faisalabad-karachi-lahore-rawalpindi-jobs-1559778?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559778&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,The Assistrix,//www.rozee.pk/company/the-assistrix,Multiple Cities,"PKR. 20,000 - 30,000/Month",117 views,Posted 20 hours ago,Null,"Keyword Research Skills,SEO,Communication Skills,Digital Marketing Analysis",E-Commerce / E- Business,Sales & Business Development,1 Post,Rotating,Full Time/Permanent,"Islamabad, Faisalabad, Karachi, Lahore, Rawalpindi",No Preference,Diploma,Entry Level,Less than 1 Year,"Jan 25, 2025","Dec 25, 2024"
Virtual Assistant - Amazon Wholesale,https://www.rozee.pk/the-assistrix-virtual-assistant-amazon-wholesale-islamabad-faisalabad-karachi-lahore-rawalpindi-jobs-1559774?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559774&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,The Assistrix,//www.rozee.pk/company/the-assistrix,Multiple Cities,"PKR. 20,000 - 30,000/Month",209 views,Posted 20 hours ago,Null,"Amazon FBA Knowledge,Product Hunting,Amazon Listing Creation,Competitor Analysis",E-Commerce / E- Business,Sales & Business Development,1 Post,Rotating,Full Time/Permanent,"Islamabad, Faisalabad, Karachi, Lahore, Rawalpindi",No Preference,Short Course,Entry Level,Less than 1 Year,"Jan 25, 2025","Dec 25, 2024"
Sales / Marketing Specialist,https://www.rozee.pk/astramd-sales-marketing-specialist-islamabad-karachi-lahore-peshawar-rawalpindi-abbottabad-jobs-1551828?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1551828&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Astra MD,//www.rozee.pk/company/astra-md,Multiple Cities,"PKR. 70,000 - 125,000/Month",688 views,"Posted Dec 02, 2024",Null,"Negotiation Skills,Time Management Skills,Telemarketing  Skills,Fluent in English,Presentation Skills,Communication Skills,Digital Marketing Insight,CRM Tools",Information Technology,Marketing,2 Posts,First Shift (Day),Full Time/Permanent,"Islamabad, Karachi, Lahore, Peshawar, Rawalpindi, Abbottabad",No Preference,Bachelors,Experienced Professional,2 Years,"Jan 02, 2025","Dec 02, 2024"
Crane Operator,https://www.rozee.pk/al-hadi-placement-services-crane-operator-islamabad-peshawar-rawalpindi-abbottabad-attock-swabi-taxila-jobs-1559880?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559880&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,"PKR. 100,000 - 250,000/Month",140 views,Posted Yesterday,Null,"Load Testing,Crane Operations,Overhead Cranes",Recruitment / Employment Firms,Operations,18 Posts,First Shift (Day),Contract,"Islamabad, Peshawar, Rawalpindi, Abbottabad, Attock, Swabi, Taxila",Male,Diploma,Experienced Professional,3 Years,"Jan 26, 2025","Dec 25, 2024"
Accountant,https://www.rozee.pk/al-hadi-placement-services-accountant-islamabad-lahore-rawalpindi-abbottabad-attock-kohat-swabi-jobs-1559884?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559884&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,"PKR. 200,000 - 350,000/Month",452 views,Posted 21 hours ago,Null,"Financial Risk Management,Financial Accounting,Financial Service Management",Recruitment / Employment Firms,"Accounts, Finance & Financial Services",15 Posts,First Shift (Day),Contract,"Islamabad, Lahore, Rawalpindi, Abbottabad, Attock, Kohat, Swabi",Male,Bachelors,Experienced Professional,7 Years,"Jan 26, 2025","Dec 25, 2024"
Land Surveyor,https://www.rozee.pk/al-hadi-placement-services-land-surveyor-islamabad-faisalabad-peshawar-rawalpindi-abbottabad-attock-taxila-jobs-1559898?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559898&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,"PKR. 200,000 - 350,000/Month",132 views,Posted 20 hours ago,Null,"Digital Mapping,Problem Solving Skills,Mathematical Skills",Recruitment / Employment Firms,Engineering,19 Posts,First Shift (Day),Contract,"Islamabad, Faisalabad, Peshawar, Rawalpindi, Abbottabad, Attock, Taxila",Male,Bachelors,Experienced Professional,4 Years,"Jan 26, 2025","Dec 25, 2024"
QA Engineer,https://www.rozee.pk/al-hadi-placement-services-qa-engineer-islamabad-faisalabad-lahore-peshawar-rawalpindi-abbottabad-attock-jobs-1559876?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559876&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,N/A,91 views,Posted Yesterday,Null,"Load Testing,Communication Skills,Manufacturing Software",Recruitment / Employment Firms,Quality Assurance (QA),15 Posts,First Shift (Day),Contract,"Islamabad, Faisalabad, Lahore, Peshawar, Rawalpindi, Abbottabad, Attock",Male,Bachelors,Experienced Professional,3 Years,"Jan 26, 2025","Dec 25, 2024"
Heat Treatment Technician,https://www.rozee.pk/al-hadi-placement-services-heat-treatment-technician-islamabad-lahore-peshawar-rawalpindi-abbottabad-attock-swabi-taxila-jobs-1559878?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559878&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,N/A,103 views,Posted Yesterday,Null,"Coordination Skills,Load Equipment,Communication Skills",Recruitment / Employment Firms,Industrial Production,15 Posts,First Shift (Day),Contract,"Islamabad, Lahore, Peshawar, Rawalpindi, Abbottabad, Attock, Swabi, Taxila",Male,Intermediate/A-Level,Experienced Professional,3 Years,"Jan 26, 2025","Dec 25, 2024"
Business Consultant,https://www.rozee.pk/royal-phonex-technology-business-consultant-islamabad-karachi-lahore-peshawar-quetta-rawalpindi-gilgit-kashmir-jobs-1559828?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559828&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Royal Phonex Technology,//www.rozee.pk/company/royal-phonex-technology,Multiple Cities,"PKR. 450,000 - 600,000/Month",331 views,Posted Yesterday,Null,"Business Development Consultancy,Business Analysis,Business Development Process",Information Technology,Sales & Business Development,6 Posts,First Shift (Day),Full Time/Permanent,"Islamabad, Karachi, Lahore, Peshawar, Quetta, Rawalpindi, Gilgit, Kashmir",No Preference,Bachelors,Experienced Professional,N/A,"Jan 26, 2025","Dec 25, 2024"
Logistics Management,https://www.rozee.pk/royal-phonex-technology-logistics-management-islamabad-karachi-lahore-mardan-peshawar-quetta-rawalpindi-lodhran-jobs-1559824?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559824&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Royal Phonex Technology,//www.rozee.pk/company/royal-phonex-technology,Multiple Cities,"PKR. 350,000 - 450,000/Month",778 views,Posted Yesterday,Null,"Business Decision Making,MS Excel,Logistics Management",Information Technology,Distribution & Logistics,5 Posts,First Shift (Day),Full Time/Permanent,"Islamabad, Karachi, Lahore, Mardan, Peshawar, Quetta, Rawalpindi, Lodhran",No Preference,Bachelors,Experienced Professional,N/A,"Jan 26, 2025","Dec 25, 2024"
Civil Engineer,https://www.rozee.pk/al-hadi-placement-services-civil-engineer-islamabad-faisalabad-rawalpindi-abbottabad-attock-swabi-taxila-jobs-1559874?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559874&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,"PKR. 200,000 - 350,000/Month",190 views,Posted Yesterday,Null,"Multiple Projects Handling,Analytical Skills,Software Design",Recruitment / Employment Firms,Engineering,10 Posts,First Shift (Day),Contract,"Islamabad, Faisalabad, Rawalpindi, Abbottabad, Attock, Swabi, Taxila",Male,Bachelors,Experienced Professional,3 Years,"Jan 26, 2025","Dec 25, 2024"
Assistant Sales Trainer,https://www.rozee.pk/mars-bpo-assistant-sales-trainer-islamabad-rawalpindi-jobs-1559794?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559794&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,MARS BPO,//www.rozee.pk/company/mars-bpo1,Multiple Cities,"PKR. 60,000 - 100,000/Month",101 views,Posted Yesterday,Null,"Supervision Skills,Sales Process Knowledge,Certified Trainer",Call Center,"Teachers/Education, Training & Development",10 Posts,Third Shift (Night),Full Time/Permanent,"Islamabad, Rawalpindi",No Preference,Matriculation/O-Level,Entry Level,Less than 1 Year,"Jan 25, 2025","Dec 25, 2024"
HR Coordinator,https://www.rozee.pk/mars-bpo-hr-coordinator-islamabad-rawalpindi-jobs-1559798?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559798&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,MARS BPO,//www.rozee.pk/company/mars-bpo1,Multiple Cities,"PKR. 40,000 - 50,000/Month",210 views,Posted Yesterday,Null,"Employee Relations  Management,Recruitment Management,360 Recruitment",Call Center,Human Resources,1 Post,Third Shift (Night),Full Time/Permanent,"Islamabad, Rawalpindi",No Preference,Bachelors,Entry Level,Fresh,"Jan 25, 2025","Dec 25, 2024"
HR Manager,https://www.rozee.pk/mars-bpo-hr-manager-islamabad-rawalpindi-jobs-1559800?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559800&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,MARS BPO,//www.rozee.pk/company/mars-bpo1,Multiple Cities,N/A,191 views,Posted Yesterday,Null,"Employee Relations  Management,Employee Retention,Talent Acquisition",Call Center,Human Resources,1 Post,Third Shift (Night),Full Time/Permanent,"Islamabad, Rawalpindi",No Preference,Bachelors,Experienced Professional,5 Years,"Jan 25, 2025","Dec 25, 2024"
Project Manager,https://www.rozee.pk/al-hadi-placement-services-project-manager-islamabad-faisalabad-rawalpindi-abbottabad-attock-swabi-taxila-kashmir-jobs-1559748?utm_source=jobSearch&utm_medium=website&utm_content=jobSearch_1559748&utm_campaign=ROZEE.PK_job_search&utm_term=undefined,Al Hadi Placement Services,//www.rozee.pk/company/al-hadi-placement-services,Multiple Cities,"PKR. 200,000 - 350,000/Month",432 views,Posted 2 days ago,Null,"Coordination of Projects,Project Plans Management,Communication Skills",Recruitment / Employment Firms,Project Management,28 Posts,First Shift (Day),Contract,"Islamabad, Faisalabad, Rawalpindi, Abbottabad, Attock, Swabi, Taxila, Kashmir",No Preference,Bachelors,Experienced Professional,4 Years,"Jan 25, 2025","Dec 24, 2024"
